"packet_number","registration_area","edrpou","public_name","adrg","service","основний_діагноз","кількість_унікальних_пацієнтів"
"47","КИЇВСЬКА","01994155","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОБУХІВСЬКОЇ МІСЬКОЇ РАДИ ""ОБУХІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.1 - Стареча ядерна катаракта","2"
"47","КИЇВСЬКА","01994155","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОБУХІВСЬКОЇ МІСЬКОЇ РАДИ ""ОБУХІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.8 - Інша стареча катаракта","46"
"47","КИЇВСЬКА","01994155","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОБУХІВСЬКОЇ МІСЬКОЇ РАДИ ""ОБУХІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.9 - Стареча катаракта, неуточнена","5"
"47","КИЇВСЬКА","01994155","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОБУХІВСЬКОЇ МІСЬКОЇ РАДИ ""ОБУХІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","3"
"47","КИЇВСЬКА","01994209","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СТАВИЩЕНСЬКА ЛІКАРНЯ"" СТАВИЩЕНСЬКОЇ СЕЛИЩНОЇ РАДИ БІЛОЦЕРКІВСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H25.0 - Початкова стареча катаракта","8"
"47","КИЇВСЬКА","01994209","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СТАВИЩЕНСЬКА ЛІКАРНЯ"" СТАВИЩЕНСЬКОЇ СЕЛИЩНОЇ РАДИ БІЛОЦЕРКІВСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H25.8 - Інша стареча катаракта","13"
"47","КИЇВСЬКА","01994209","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СТАВИЩЕНСЬКА ЛІКАРНЯ"" СТАВИЩЕНСЬКОЇ СЕЛИЩНОЇ РАДИ БІЛОЦЕРКІВСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H25.9 - Стареча катаракта, неуточнена","1"
"47","КИЇВСЬКА","01994379","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО    "" БАРИШІВСЬКА БАГАТОПРОФІЛЬНА  ЛІКАРНЯ"" БАРИШІВСЬКОЇ СЕЛИЩНОЇ  РАДИ КИЇВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H25.8 - Інша стареча катаракта","25"
"47","КИЇВСЬКА","01994379","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО    "" БАРИШІВСЬКА БАГАТОПРОФІЛЬНА  ЛІКАРНЯ"" БАРИШІВСЬКОЇ СЕЛИЩНОЇ  РАДИ КИЇВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H25.9 - Стареча катаракта, неуточнена","16"
"47","КИЇВСЬКА","01994379","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО    "" БАРИШІВСЬКА БАГАТОПРОФІЛЬНА  ЛІКАРНЯ"" БАРИШІВСЬКОЇ СЕЛИЩНОЇ  РАДИ КИЇВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H26.8 - Інша уточнена катаракта","1"
"47","КИЇВСЬКА","01994385","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВАСИЛЬКІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" ВАСИЛЬКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","84"
"47","КИЇВСЬКА","01994416","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАГАРЛИЦЬКОЇ МІСЬКОЇ РАДИ ""КАГАРЛИЦЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.0 - Початкова стареча катаракта","40"
"47","КИЇВСЬКА","01994497","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРОВАРСЬКА БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРИТОРІАЛЬНИХ ГРОМАД БРОВАРСЬКОГО РАЙОНУ  КИЇВСЬКОЇ ОБЛАСТІ ","C16","C16-01 - Операції на кришталику до 24 годин","H25.1 - Стареча ядерна катаракта","5"
"47","КИЇВСЬКА","01994497","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРОВАРСЬКА БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРИТОРІАЛЬНИХ ГРОМАД БРОВАРСЬКОГО РАЙОНУ  КИЇВСЬКОЇ ОБЛАСТІ ","C16","C16-01 - Операції на кришталику до 24 годин","H25.2 - Стареча морганієва катаракта","5"
"47","КИЇВСЬКА","01994586","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БІЛОЦЕРКІВСЬКОЇ МІСЬКОЇ РАДИ ""БІЛОЦЕРКІВСЬКА МІСЬКА ЛІКАРНЯ №2""","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","33"
"47","КІРОВОГРАДСЬКА","01995083","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СВІТЛОВОДСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" СВІТЛОВОДСЬКОЇ МІСЬКОЇ РАДИ","C16","C16-01 - Операції на кришталику до 24 годин","T15.8 - Стороннє тіло в інших або декількох ділянках ока (зовнішньої частини)","1"
"47","КІРОВОГРАДСЬКА","01995137","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГОЛОВАНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ГОЛОВАНІВСЬКОЇ СЕЛИЩНОЇ РАДИ","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H25.8 - Інша стареча катаракта","4"
"47","КІРОВОГРАДСЬКА","05493838","""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ  М. ОЛЕКСАНДРІЇ"" ОЛЕКСАНДРІЙСЬКОЇ МІСЬКОЇ РАДИ","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","62"
"47","КІРОВОГРАДСЬКА","20635255","ПРИВАТНА ВИРОБНИЧА ФІРМА ""АЦИНУС""","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","2"
"47","ЛЬВІВСЬКА","01996409","Комунальне некомерційне підприємство ""Жовківська лікарня"" Жовківської міської  ради Львівського району Львівської області","C16","C16-01 - Операції на кришталику до 24 годин","H25.0 - Початкова стареча катаракта","1"
"47","ЛЬВІВСЬКА","01996409","Комунальне некомерційне підприємство ""Жовківська лікарня"" Жовківської міської  ради Львівського району Львівської області","C16","C16-01 - Операції на кришталику до 24 годин","H25.2 - Стареча морганієва катаракта","4"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","15"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H26.4 - Післяопераційна катаракта","39"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H25.1 - Стареча ядерна катаракта","2"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H25.8 - Інша стареча катаракта","1"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H26.2 - Ускладнена катаракта","136"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H26.8 - Інша уточнена катаракта","37"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H27.0 - Афакія","1"
"47","ЛЬВІВСЬКА","01996711","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ЛЬВІВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H40.2 - Первинна закритокутова глаукома","1"
"47","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.0 - Початкова стареча катаракта","7"
"47","ЛЬВІВСЬКА","01997461","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САМБІРСЬКОЇ МІСЬКОЇ РАДИ  ""САМБІРСЬКА ЦЕНТРАЛЬНА  ЛІКАРНЯ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.8 - Інша стареча катаракта","31"
"47","ЛЬВІВСЬКА","01998226","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРОДІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" БРОДІВСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H25.1 - Стареча ядерна катаракта","9"
"47","ЛЬВІВСЬКА","01998226","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРОДІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" БРОДІВСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H25.8 - Інша стареча катаракта","2"
"47","ЛЬВІВСЬКА","01998226","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БРОДІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" БРОДІВСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","1"
"47","ЛЬВІВСЬКА","13815703","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРОГОБИЦЬКА МІСЬКА ЛІКАРНЯ № 1"" ДРОГОБИЦЬКОЇ МІСЬКОЇ РАДИ","C16","C16-01 - Операції на кришталику до 24 годин","H26.9 - Катаракта, неуточнена","37"
"47","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.0 - Початкова стареча катаракта","16"
"47","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16-01 - Операції на кришталику до 24 годин","H25.1 - Стареча ядерна катаракта","20"
"47","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","2"
"47","ЛЬВІВСЬКА","44496574","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЛЬВІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ "" БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ ІНТЕНСИВНИХ МЕТОДІВ ЛІКУВАННЯ ТА ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ""","C16","C16-01 - Операції на кришталику до 24 годин","H26.4 - Післяопераційна катаракта","1"
"47","МИКОЛАЇВСЬКА","34712085","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПЕРВОМАЙСЬКА ЦЕНТРАЛЬНА МІСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" ПЕРВОМАЙСЬКОЇ МІСЬКОЇ РАДИ","C16","C16-01 - Операції на кришталику до 24 годин","H25.0 - Початкова стареча катаракта","11"
"47","МИКОЛАЇВСЬКА","34712085","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПЕРВОМАЙСЬКА ЦЕНТРАЛЬНА МІСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" ПЕРВОМАЙСЬКОЇ МІСЬКОЇ РАДИ","C16","C16-01 - Операції на кришталику до 24 годин","H25.1 - Стареча ядерна катаракта","48"
"47","М.КИЇВ","01981738","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","71"
"47","М.КИЇВ","01981738","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","H27.1 - Вивих кришталика","1"
"47","М.КИЇВ","01981738","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №1"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H26.2 - Ускладнена катаракта","19"
"47","М.КИЇВ","01994095","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОЛЕКСАНДРІВСЬКА КЛІНІЧНА ЛІКАРНЯ М. КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","41"
"47","М.КИЇВ","01994095","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОЛЕКСАНДРІВСЬКА КЛІНІЧНА ЛІКАРНЯ М. КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","H26.4 - Післяопераційна катаракта","1"
"47","М.КИЇВ","01994095","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОЛЕКСАНДРІВСЬКА КЛІНІЧНА ЛІКАРНЯ М. КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","S00.24 - Інші поверхневі травми повіки та навколоочноямкової ділянки, травма від поверхневого стороннього тіла (скабка)","1"
"47","М.КИЇВ","01994095","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОЛЕКСАНДРІВСЬКА КЛІНІЧНА ЛІКАРНЯ М. КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","T15.0 - Стороннє тіло у рогівці","1"
"47","М.КИЇВ","01994095","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОЛЕКСАНДРІВСЬКА КЛІНІЧНА ЛІКАРНЯ М. КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","T15.8 - Стороннє тіло в інших або декількох ділянках ока (зовнішньої частини)","2"
"47","М.КИЇВ","01994095","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОЛЕКСАНДРІВСЬКА КЛІНІЧНА ЛІКАРНЯ М. КИЄВА"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H26.2 - Ускладнена катаракта","7"
"47","М.КИЇВ","25680295","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №9"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","H25.1 - Стареча ядерна катаракта","22"
"47","М.КИЇВ","25680295","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №9"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H25.1 - Стареча ядерна катаракта","9"
"47","М.КИЇВ","30212155","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","H26.2 - Ускладнена катаракта","1"
"47","М.КИЇВ","30212155","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16","C16-01 - Операції на кришталику до 24 годин","H26.4 - Післяопераційна катаракта","1"
"47","М.КИЇВ","30212155","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №4"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H26.2 - Ускладнена катаракта","4"
"47","ОДЕСЬКА","26418688","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САФ'ЯНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ІЗМАЇЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ ""ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","C16","C16-01 - Операції на кришталику до 24 годин","T85.2 - Ускладнення механічного походження, пов'язане зі штучним кришталиком ока","1"
"47","ОДЕСЬКА","26418688","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САФ'ЯНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ІЗМАЇЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ ""ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H25.1 - Стареча ядерна катаракта","30"
"47","ОДЕСЬКА","26418688","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САФ'ЯНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ІЗМАЇЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ ""ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H25.2 - Стареча морганієва катаракта","3"
"47","ОДЕСЬКА","26418688","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САФ'ЯНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ІЗМАЇЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ ""ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H26.1 - Травматична катаракта","2"
"47","ОДЕСЬКА","26418688","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО САФ'ЯНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ІЗМАЇЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ ""ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""","C16A","C16A-01 - Операції на кришталику. Висока складність (встановлення штучного кришталика) до 24 годин","H26.2 - Ускладнена катаракта","10"
"47","ОДЕСЬКА","34592230","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЮЖНЕНСЬКА МІСЬКА ЛІКАРНЯ"" ЮЖНЕНСЬКОЇ МІСЬКОЇ РАДИ","C16","C16-01 - Операції на кришталику до 24 годин","H25.1 - Стареча ядерна катаракта","35"
